skier_id,resort,jacket_color,ski_color,hours_skied,snow_quality,had_lunch,cm_of_new_snow,afternoon_beverage
1598,Zermatt,blue,blue,5,3,False,31,snow_mocha
1599,Jungfrau,green,blue,7,1,True,42,hot_chocolate
1600,Lenzerheide,green,orange,6,4,True,44,snow_mocha
1601,Davos,grey,yellow,2,6,False,39,tea
1602,Crans-Montana,blue,orange,6,4,False,25,coffee
1603,Zermatt,blue,yellow,9,5,True,3,wine
1604,Zermatt,red,orange,1,9,False,4,tea
1605,Zermatt,black,red,5,3,True,34,orange juice
1606,Arosa,white,pink,4,3,True,47,water
1607,Jungfrau,blue,blue,5,9,False,25,orange juice
1608,Laax,white,blue,8,6,False,1,hot_chocolate
1609,St. Moritz,red,green,8,2,False,48,water
1610,Crans-Montana,yellow,red,8,2,False,33,snow_mocha
1611,Jungfrau,red,purple,6,1,False,2,coffee
1612,Crans-Montana,yellow,white,8,5,False,34,wine
1613,Crans-Montana,green,pink,9,9,False,32,coffee
1614,Arosa,blue,pink,4,5,False,10,wine
1615,Davos,yellow,pink,3,10,True,39,snow_mocha
1616,Laax,yellow,orange,9,10,True,49,snow_mocha
1617,Crans-Montana,pink,pink,8,3,False,35,tea
1618,St. Moritz,red,white,5,3,False,41,snow_mocha
1619,Verbier,grey,grey,5,2,False,32,wine
1620,Lenzerheide,yellow,orange,4,1,True,39,tea
1621,Laax,white,yellow,3,10,False,31,water
1622,Davos,green,blue,4,6,False,2,snow_mocha
1623,Verbier,white,purple,3,1,False,48,orange juice
1624,Crans-Montana,white,orange,7,3,True,43,water
1625,Arosa,pink,purple,4,7,True,42,tea
1626,St. Moritz,green,yellow,5,8,True,44,snow_mocha
1627,Lenzerheide,black,grey,6,3,True,3,orange juice
1628,Jungfrau,white,black,6,3,True,17,orange juice
1629,Davos,white,grey,3,3,True,41,snow_mocha
1630,Lenzerheide,white,pink,7,9,True,35,coffee
1631,Davos,grey,black,6,6,True,16,water
1632,Engelberg,purple,blue,4,1,True,35,orange juice
1633,St. Moritz,purple,yellow,5,3,True,44,snow_mocha
1634,Laax,red,blue,7,10,True,39,hot_chocolate
1635,Davos,yellow,purple,4,7,False,8,snow_mocha
1636,Arosa,pink,grey,2,3,False,32,water
1637,Arosa,red,red,2,6,False,46,orange juice
1638,Lenzerheide,red,white,4,3,False,5,orange juice
1639,Verbier,pink,green,7,6,False,13,coffee
1640,St. Moritz,purple,pink,7,7,True,10,orange juice
1641,Engelberg,black,green,4,3,False,45,water
1642,Davos,green,pink,9,8,False,31,wine
1643,Lenzerheide,orange,green,5,8,True,48,wine
1644,St. Moritz,purple,yellow,9,7,False,47,orange juice
1645,St. Moritz,black,green,1,9,True,8,coffee
1646,Laax,grey,pink,1,8,False,43,snow_mocha
1647,Laax,blue,yellow,8,2,True,14,tea
1648,Jungfrau,white,blue,9,4,False,35,hot_chocolate
1649,Crans-Montana,red,grey,1,6,True,12,orange juice
1650,Laax,orange,red,6,1,True,6,tea
1651,Davos,yellow,purple,6,4,False,36,coffee
1652,Zermatt,green,blue,5,8,True,38,wine
1653,St. Moritz,white,red,4,4,True,1,snow_mocha
1654,Laax,green,black,7,10,False,12,tea
1655,Laax,orange,green,7,10,False,40,tea
1656,Davos,white,pink,7,1,False,18,snow_mocha
1657,Davos,grey,yellow,3,4,True,20,snow_mocha
1658,Engelberg,blue,grey,2,2,True,20,orange juice
1659,Verbier,white,purple,8,5,True,40,tea
1660,Crans-Montana,black,blue,6,5,True,40,hot_chocolate
1661,Jungfrau,pink,black,8,10,False,37,wine
1662,Laax,blue,yellow,4,3,False,25,orange juice
1663,Crans-Montana,yellow,green,6,10,False,20,wine
1664,Lenzerheide,green,green,7,1,False,33,orange juice
1665,Verbier,orange,grey,7,8,False,49,orange juice
1666,Engelberg,white,red,2,10,True,43,orange juice
1667,Engelberg,white,grey,9,4,False,2,coffee
1668,Davos,purple,red,2,8,False,4,coffee
1669,Arosa,white,black,2,10,False,15,tea
1670,Arosa,orange,white,6,6,False,41,orange juice
1671,Lenzerheide,green,orange,1,5,False,1,tea
1672,Laax,red,purple,8,10,True,45,orange juice
1673,Verbier,grey,grey,2,6,True,44,snow_mocha
1674,Arosa,purple,red,2,3,True,41,snow_mocha
1675,Laax,grey,green,6,1,False,1,coffee
1676,Jungfrau,pink,green,3,9,False,0,orange juice
1677,Davos,black,purple,4,9,False,18,snow_mocha
1678,Engelberg,green,yellow,4,5,True,39,water
1679,Jungfrau,red,blue,9,2,False,29,hot_chocolate
1680,Zermatt,blue,red,3,3,True,44,coffee
1681,Crans-Montana,blue,black,4,3,True,17,orange juice
1682,Crans-Montana,blue,orange,2,9,False,13,wine
1683,Arosa,purple,blue,4,5,False,5,water
1684,St. Moritz,pink,purple,7,6,False,44,tea
1685,Davos,grey,green,8,2,False,32,coffee
1686,Zermatt,pink,white,9,4,True,17,orange juice
1687,Arosa,red,blue,4,10,True,11,snow_mocha
1688,Arosa,orange,yellow,9,4,False,19,coffee
1689,Jungfrau,red,black,9,4,False,18,orange juice
1690,Crans-Montana,grey,grey,4,10,False,3,tea
1691,Laax,white,black,6,7,True,6,tea
1692,Engelberg,orange,white,4,6,True,32,wine
1693,Verbier,green,black,9,5,False,14,tea
1694,Lenzerheide,pink,green,9,4,False,38,snow_mocha
1695,Zermatt,purple,grey,7,2,True,38,orange juice
1696,Verbier,green,orange,9,8,True,2,coffee
1697,Laax,pink,red,5,10,True,46,water
1698,Verbier,blue,green,4,8,False,36,water
1699,Jungfrau,green,orange,8,4,False,11,water
1700,St. Moritz,pink,pink,6,9,True,42,water
1701,Verbier,grey,purple,5,10,False,10,tea
1702,Engelberg,black,blue,6,8,True,1,hot_chocolate
1703,Lenzerheide,yellow,green,1,9,True,48,water
1704,St. Moritz,green,black,5,9,True,38,snow_mocha
1705,Engelberg,pink,grey,9,8,True,39,water
1706,Engelberg,white,blue,6,10,False,10,hot_chocolate
1707,St. Moritz,orange,yellow,2,6,False,13,coffee
1708,Engelberg,purple,red,5,10,True,36,wine
1709,St. Moritz,grey,black,5,9,False,15,snow_mocha
1710,Engelberg,grey,red,1,4,False,7,wine
1711,Crans-Montana,red,green,8,9,False,41,wine
1712,Crans-Montana,pink,orange,2,5,True,27,water
1713,St. Moritz,red,orange,3,6,True,19,snow_mocha
1714,Arosa,pink,black,2,5,False,6,wine
1715,Zermatt,red,pink,2,5,True,14,coffee
1716,Lenzerheide,green,yellow,8,10,False,23,wine
1717,Crans-Montana,yellow,black,3,6,True,34,water
1718,Laax,red,yellow,6,10,False,16,coffee
1719,Laax,orange,pink,9,2,True,19,coffee
1720,St. Moritz,purple,pink,2,4,False,36,orange juice
1721,Arosa,green,pink,3,1,False,22,snow_mocha
1722,St. Moritz,green,orange,5,1,True,46,snow_mocha
1723,Engelberg,orange,grey,9,10,True,18,tea
1724,Lenzerheide,yellow,green,3,7,True,13,wine
1725,Laax,green,black,7,1,False,10,tea
1726,Davos,grey,blue,3,1,True,0,snow_mocha
1727,Crans-Montana,pink,white,4,8,False,18,tea
1728,Laax,grey,pink,6,9,True,32,coffee
1729,Davos,blue,blue,4,7,True,1,snow_mocha
1730,Davos,orange,red,1,5,True,8,water
1731,Davos,blue,white,3,6,True,36,snow_mocha
1732,Crans-Montana,black,black,7,8,False,34,snow_mocha
1733,Verbier,blue,blue,9,6,False,0,hot_chocolate
1734,Engelberg,green,grey,8,7,True,10,tea
1735,Davos,purple,grey,6,4,False,45,water
1736,Crans-Montana,pink,red,3,1,True,29,tea
1737,Laax,grey,red,7,10,True,24,wine
1738,Verbier,green,red,6,4,False,45,wine
1739,Lenzerheide,yellow,grey,1,7,False,34,orange juice
1740,Engelberg,blue,blue,8,4,True,14,hot_chocolate
1741,Verbier,blue,grey,7,7,False,40,snow_mocha
1742,Zermatt,blue,grey,1,5,False,2,tea
1743,St. Moritz,pink,orange,4,5,True,49,snow_mocha
1744,Zermatt,black,orange,6,7,True,11,wine
1745,Arosa,grey,white,6,4,False,13,orange juice
1746,Verbier,red,grey,9,1,True,26,snow_mocha
1747,St. Moritz,blue,pink,8,4,False,23,orange juice
1748,Jungfrau,purple,orange,9,7,True,49,water
1749,St. Moritz,green,red,2,4,False,8,wine
1750,Engelberg,grey,blue,8,8,True,39,hot_chocolate
1751,Arosa,green,pink,9,1,True,5,orange juice
1752,Engelberg,green,green,8,1,True,14,tea
1753,Laax,black,red,5,10,True,23,snow_mocha
1754,Zermatt,green,blue,4,5,True,29,orange juice
1755,Zermatt,white,green,8,8,True,26,tea
1756,Jungfrau,green,red,1,7,False,36,coffee
1757,Engelberg,purple,blue,1,5,True,33,wine
1758,Crans-Montana,black,green,4,5,False,4,coffee
1759,Arosa,purple,white,2,7,False,15,wine
1760,St. Moritz,orange,red,7,1,True,48,water
1761,Verbier,red,black,9,5,True,16,tea
1762,Jungfrau,yellow,orange,8,10,False,39,orange juice
1763,Zermatt,yellow,green,3,1,False,4,tea
1764,Davos,blue,blue,9,10,False,41,hot_chocolate
1765,Laax,grey,black,5,3,True,44,tea
1766,Jungfrau,orange,pink,9,4,True,20,water
1767,Jungfrau,pink,green,3,10,False,29,snow_mocha
1768,Engelberg,black,blue,5,5,True,27,water
1769,Zermatt,red,pink,3,9,False,7,tea
1770,Crans-Montana,red,pink,6,6,True,40,tea
1771,Laax,black,pink,5,8,False,12,coffee
1772,Engelberg,white,pink,5,6,False,35,water
1773,Davos,blue,green,6,8,True,26,coffee
1774,Crans-Montana,blue,black,8,4,False,0,orange juice
1775,Crans-Montana,yellow,blue,9,9,True,45,hot_chocolate
1776,St. Moritz,pink,yellow,4,7,True,39,snow_mocha
1777,Arosa,blue,grey,8,1,True,13,water
1778,Jungfrau,green,blue,5,6,False,33,water
1779,Verbier,blue,blue,9,10,False,15,hot_chocolate
1780,Crans-Montana,pink,white,4,10,False,11,wine
1781,Zermatt,black,purple,4,5,True,13,wine
1782,Jungfrau,grey,black,9,7,False,15,tea
1783,Davos,green,purple,3,4,True,22,snow_mocha
1784,Engelberg,green,yellow,8,7,False,8,coffee
1785,Verbier,green,black,7,6,False,47,coffee
1786,Davos,grey,purple,8,2,True,10,wine
1787,Laax,blue,grey,1,2,True,3,wine
1788,Zermatt,yellow,blue,9,1,True,25,hot_chocolate
1789,Crans-Montana,purple,white,9,6,False,18,wine
1790,St. Moritz,pink,white,7,1,True,0,water
1791,Jungfrau,blue,red,4,9,True,6,tea
1792,Engelberg,yellow,pink,5,9,True,4,orange juice
1793,Engelberg,yellow,pink,5,9,False,27,coffee
1794,Jungfrau,blue,white,2,3,True,5,orange juice
1795,Crans-Montana,orange,blue,1,10,True,21,wine
1796,Crans-Montana,red,pink,6,9,True,27,orange juice
1797,Jungfrau,orange,pink,5,5,True,15,snow_mocha
1798,Engelberg,blue,grey,2,4,False,21,tea
1799,Verbier,pink,green,9,6,False,12,tea
1800,St. Moritz,grey,green,4,2,False,23,snow_mocha
1801,Lenzerheide,black,yellow,8,1,True,18,water
1802,Laax,black,orange,6,1,True,41,water
1803,Laax,blue,grey,4,6,False,32,coffee
1804,Engelberg,yellow,red,2,9,False,24,coffee
1805,Davos,purple,white,9,7,True,10,coffee
1806,Engelberg,grey,pink,7,1,True,28,wine
1807,Lenzerheide,white,purple,1,7,False,35,tea
1808,Arosa,purple,black,1,8,False,38,water
1809,Crans-Montana,grey,pink,3,8,True,44,orange juice
1810,Engelberg,blue,grey,5,3,False,47,water
1811,Davos,black,yellow,3,2,True,2,snow_mocha
1812,Zermatt,purple,purple,2,5,True,6,water
1813,Engelberg,orange,black,8,10,False,22,orange juice
1814,Lenzerheide,grey,pink,1,4,False,18,orange juice
1815,Jungfrau,purple,grey,8,2,True,49,water
1816,Verbier,green,white,3,6,False,12,orange juice
1817,St. Moritz,orange,white,6,4,False,25,tea
1818,Engelberg,green,red,3,4,False,17,snow_mocha
1819,Crans-Montana,white,yellow,6,2,False,19,orange juice
1820,Davos,green,black,2,4,True,45,snow_mocha
1821,Arosa,black,grey,6,7,True,7,tea
1822,Jungfrau,red,green,3,10,True,35,coffee
1823,Lenzerheide,white,pink,5,5,True,26,coffee
1824,Jungfrau,orange,blue,2,1,True,2,tea
1825,Crans-Montana,yellow,green,2,5,True,23,orange juice
1826,Arosa,pink,purple,9,6,True,6,orange juice
1827,Davos,orange,orange,8,1,True,46,snow_mocha
1828,Arosa,black,purple,2,7,True,18,wine
1829,Arosa,orange,yellow,4,9,True,34,orange juice
1830,Davos,red,white,1,4,False,14,coffee
1831,Crans-Montana,purple,white,2,3,True,27,tea
1832,Crans-Montana,grey,blue,7,5,True,47,hot_chocolate
1833,Arosa,black,yellow,6,6,True,41,snow_mocha
1834,Jungfrau,pink,blue,9,2,False,49,hot_chocolate
1835,Engelberg,orange,pink,1,7,False,24,wine
1836,Crans-Montana,green,yellow,8,3,True,47,coffee
1837,Davos,yellow,pink,5,2,True,40,snow_mocha
1838,Engelberg,blue,pink,2,5,True,44,coffee
1839,Crans-Montana,blue,yellow,2,1,True,1,snow_mocha
1840,Arosa,yellow,red,7,9,True,31,coffee
1841,Verbier,black,grey,3,6,False,1,water
1842,Lenzerheide,yellow,green,1,9,True,49,snow_mocha
1843,Arosa,grey,green,9,3,False,24,water
1844,Zermatt,yellow,yellow,7,10,False,14,tea
1845,St. Moritz,red,red,5,6,True,10,snow_mocha
1846,St. Moritz,green,orange,3,2,False,35,snow_mocha
1847,Lenzerheide,orange,red,6,9,False,37,wine
1848,Verbier,black,black,6,1,False,46,coffee
1849,Davos,black,grey,4,4,False,19,snow_mocha
1850,Zermatt,blue,white,2,8,False,45,coffee
1851,Crans-Montana,white,yellow,1,7,True,28,coffee
1852,Zermatt,yellow,blue,1,3,False,32,tea
1853,Zermatt,red,yellow,5,10,True,6,wine
1854,Laax,black,orange,5,10,False,34,orange juice
1855,Engelberg,white,pink,6,8,True,30,orange juice
1856,St. Moritz,pink,black,6,7,False,20,orange juice
1857,St. Moritz,grey,green,7,3,True,43,coffee
1858,Engelberg,pink,orange,6,8,True,1,orange juice
1859,Laax,yellow,red,8,7,True,21,tea
1860,Laax,grey,green,7,4,False,2,tea
1861,Verbier,yellow,green,7,1,False,2,water
1862,Arosa,pink,white,5,5,False,46,tea
1863,Engelberg,pink,yellow,9,4,False,8,coffee
1864,Engelberg,purple,black,4,6,True,9,snow_mocha
1865,Lenzerheide,pink,pink,2,1,True,43,wine
1866,Jungfrau,white,yellow,6,1,False,18,orange juice
1867,Laax,grey,red,4,7,False,23,orange juice
1868,Davos,green,orange,6,9,False,21,wine
1869,Laax,black,purple,6,5,False,32,coffee
1870,Jungfrau,pink,purple,2,6,True,3,water
1871,Crans-Montana,black,black,1,6,True,13,water
1872,Engelberg,blue,black,4,4,True,46,coffee
1873,Lenzerheide,grey,yellow,2,8,True,32,coffee
1874,Jungfrau,pink,green,6,3,False,9,water
1875,Jungfrau,green,purple,7,4,False,0,tea
1876,St. Moritz,blue,purple,1,4,True,21,snow_mocha
1877,Lenzerheide,orange,purple,7,10,False,29,coffee
1878,Engelberg,black,pink,4,4,False,44,wine
1879,Verbier,green,red,5,2,True,49,tea
1880,Davos,purple,green,2,2,False,38,coffee
1881,Verbier,green,pink,2,8,False,44,snow_mocha
1882,Crans-Montana,yellow,green,4,2,True,28,orange juice
1883,Davos,green,black,9,1,True,20,orange juice
1884,Laax,orange,white,9,1,False,15,water
1885,Verbier,yellow,pink,7,2,False,18,water
1886,St. Moritz,purple,grey,6,2,True,0,wine
1887,Zermatt,yellow,grey,3,4,True,16,orange juice
1888,Zermatt,green,pink,5,8,True,34,snow_mocha
1889,Verbier,purple,grey,1,8,True,7,tea
1890,Crans-Montana,yellow,purple,3,7,True,6,tea
1891,Zermatt,purple,grey,8,9,False,3,coffee
1892,St. Moritz,black,blue,6,8,True,33,hot_chocolate
1893,Laax,grey,blue,1,8,False,16,wine
1894,Zermatt,yellow,white,5,8,False,20,water
1895,Verbier,green,purple,2,9,False,40,snow_mocha
1896,St. Moritz,grey,grey,2,2,True,38,snow_mocha
1897,Davos,orange,grey,2,3,True,32,wine
1898,Laax,green,blue,3,3,False,14,water
1899,Verbier,white,blue,5,9,True,28,wine
1900,Verbier,orange,white,4,5,True,20,orange juice
1901,Engelberg,blue,pink,1,7,False,35,coffee
1902,Zermatt,black,pink,9,6,True,25,tea
1903,Zermatt,white,orange,7,2,False,13,coffee
1904,Engelberg,yellow,grey,5,3,True,17,orange juice
1905,Davos,white,purple,9,6,True,42,orange juice
1906,Davos,yellow,yellow,8,6,False,8,wine
1907,Lenzerheide,blue,yellow,7,4,True,34,snow_mocha
1908,Davos,green,yellow,7,3,True,17,wine
1909,Crans-Montana,pink,purple,2,8,False,31,coffee
1910,St. Moritz,purple,green,9,10,False,19,snow_mocha
1911,Engelberg,black,blue,1,1,False,49,coffee
1912,Arosa,pink,yellow,6,5,False,12,water
1913,Zermatt,red,purple,8,1,True,25,orange juice
1914,Verbier,purple,grey,2,10,True,1,water
1915,Zermatt,green,blue,8,9,False,40,hot_chocolate
1916,Arosa,pink,black,6,9,True,13,orange juice
1917,Lenzerheide,blue,blue,9,4,False,39,hot_chocolate
1918,St. Moritz,blue,yellow,9,9,False,34,tea
1919,Laax,green,purple,6,4,True,22,water
1920,Verbier,grey,purple,5,3,True,44,coffee
1921,St. Moritz,black,yellow,4,1,True,32,snow_mocha
1922,Engelberg,orange,blue,8,10,True,17,hot_chocolate
1923,Laax,green,purple,4,1,True,5,wine
1924,Laax,black,grey,9,6,False,40,orange juice
1925,Jungfrau,grey,white,2,9,True,49,snow_mocha
1926,St. Moritz,pink,orange,6,5,False,49,orange juice
1927,Verbier,purple,white,9,1,False,28,snow_mocha
1928,Crans-Montana,grey,green,3,1,True,19,water
1929,Lenzerheide,white,yellow,2,2,False,2,orange juice
1930,Engelberg,red,orange,1,3,True,48,water
1931,Jungfrau,green,purple,6,10,True,4,tea
1932,Jungfrau,red,green,5,4,True,9,coffee
1933,Verbier,red,white,5,10,True,37,orange juice
1934,Arosa,purple,pink,2,10,False,32,coffee
1935,St. Moritz,white,orange,7,1,False,17,tea
1936,Lenzerheide,purple,pink,9,7,False,1,tea
1937,St. Moritz,pink,black,5,8,False,31,snow_mocha
1938,Arosa,black,red,6,2,False,34,wine
1939,Arosa,grey,blue,6,6,True,4,hot_chocolate
1940,Crans-Montana,purple,grey,2,1,True,9,orange juice
1941,Davos,orange,white,8,10,False,44,water
1942,Lenzerheide,yellow,grey,5,3,True,40,wine
1943,St. Moritz,orange,green,7,4,False,43,coffee
1944,Davos,blue,black,8,1,True,46,water
1945,Davos,orange,purple,7,9,True,45,water
1946,Jungfrau,black,pink,7,4,True,17,orange juice
1947,Zermatt,orange,pink,1,3,False,26,tea
1948,Crans-Montana,orange,red,2,2,False,25,wine
1949,Zermatt,orange,purple,4,3,False,43,coffee
1950,Crans-Montana,orange,grey,4,8,False,3,coffee
1951,Lenzerheide,orange,pink,1,2,False,32,tea
1952,Engelberg,white,black,4,5,True,11,orange juice
1953,Verbier,grey,pink,4,5,False,28,orange juice
1954,Arosa,red,black,2,2,False,4,coffee
1955,Davos,orange,grey,9,6,False,19,tea
1956,Davos,yellow,green,2,8,False,5,tea
1957,Zermatt,white,black,9,6,False,29,orange juice
1958,Crans-Montana,orange,blue,7,4,True,26,hot_chocolate
1959,Crans-Montana,orange,blue,1,9,False,34,water
1960,Verbier,blue,grey,9,6,True,2,orange juice
1961,Engelberg,pink,green,2,7,True,25,wine
1962,Lenzerheide,purple,yellow,4,3,False,26,wine
1963,Crans-Montana,black,white,5,9,False,13,snow_mocha
1964,Engelberg,yellow,orange,3,9,False,10,wine
1965,Engelberg,pink,orange,6,1,False,4,water
1966,Lenzerheide,black,grey,6,7,True,7,coffee
1967,St. Moritz,black,grey,4,9,True,35,snow_mocha
1968,Jungfrau,blue,grey,7,2,True,34,orange juice
1969,Engelberg,orange,pink,5,3,False,47,coffee
1970,Lenzerheide,purple,grey,2,7,True,24,tea
1971,Zermatt,red,red,9,5,True,17,snow_mocha
1972,Verbier,black,orange,4,1,False,39,snow_mocha
1973,Engelberg,yellow,white,5,1,False,9,coffee
1974,St. Moritz,white,white,4,10,True,3,snow_mocha
1975,Crans-Montana,black,blue,2,1,False,7,snow_mocha
1976,Verbier,grey,yellow,5,9,True,13,tea
1977,Zermatt,green,orange,7,6,False,44,snow_mocha
1978,Engelberg,blue,green,3,10,False,20,tea
1979,Engelberg,blue,grey,9,10,False,37,orange juice
1980,Laax,yellow,green,7,8,True,4,orange juice
1981,Davos,blue,blue,6,2,True,34,hot_chocolate
1982,Arosa,pink,white,5,9,True,3,tea
1983,Crans-Montana,yellow,red,4,8,True,38,water
1984,Laax,yellow,pink,9,3,True,29,tea
1985,Laax,red,green,5,10,False,2,orange juice
1986,Lenzerheide,red,pink,5,7,True,0,water
1987,Crans-Montana,orange,green,9,5,True,38,tea
1988,St. Moritz,red,pink,2,9,False,45,tea
1989,St. Moritz,pink,yellow,2,6,False,46,wine
1990,Lenzerheide,grey,blue,2,5,True,43,coffee
1991,Zermatt,blue,yellow,8,2,True,16,tea
1992,Davos,purple,red,7,5,False,41,coffee
1993,Lenzerheide,black,pink,9,7,True,39,wine
1994,Verbier,orange,blue,9,3,True,11,hot_chocolate
1995,Lenzerheide,black,orange,4,9,False,21,wine
1996,Davos,black,black,1,5,False,14,orange juice
1997,Verbier,yellow,grey,7,2,False,16,water
1998,Engelberg,red,black,3,8,False,38,water
1999,Davos,yellow,purple,2,10,True,42,snow_mocha
2000,Arosa,pink,yellow,3,2,True,26,orange juice
2001,St. Moritz,pink,blue,5,4,False,36,hot_chocolate
2002,Arosa,green,blue,4,4,False,40,hot_chocolate
2003,Engelberg,black,green,6,9,False,37,hot_chocolate
2004,Jungfrau,pink,blue,7,5,False,37,hot_chocolate
2005,Crans-Montana,purple,blue,7,2,False,21,hot_chocolate
2006,Lenzerheide,white,blue,4,8,False,12,hot_chocolate
2007,Verbier,black,blue,6,10,False,34,hot_chocolate
2008,Lenzerheide,grey,blue,4,1,False,44,hot_chocolate
2009,St. Moritz,pink,green,7,8,False,42,hot_chocolate
2010,Davos,green,blue,7,5,False,13,hot_chocolate
2011,St. Moritz,green,blue,6,5,False,4,hot_chocolate
2012,Crans-Montana,pink,blue,7,9,False,49,hot_chocolate
2013,Laax,white,blue,8,3,False,18,hot_chocolate
2014,Davos,orange,blue,8,3,False,30,hot_chocolate
2015,Verbier,blue,green,5,2,False,7,hot_chocolate
2016,Laax,grey,blue,6,3,False,22,hot_chocolate
2017,Laax,pink,green,5,8,False,49,hot_chocolate
2018,Davos,yellow,blue,4,9,False,19,hot_chocolate
2019,Davos,yellow,green,7,10,False,35,hot_chocolate
2020,Engelberg,pink,green,8,9,False,17,hot_chocolate
2021,Arosa,yellow,green,8,5,False,31,hot_chocolate
2022,Laax,white,blue,7,10,False,5,hot_chocolate
2023,Verbier,purple,blue,4,6,False,14,hot_chocolate
2024,St. Moritz,red,blue,4,3,False,12,hot_chocolate
2025,Jungfrau,yellow,blue,6,3,False,12,hot_chocolate
2026,Crans-Montana,blue,green,8,1,False,27,hot_chocolate
2027,Zermatt,purple,blue,6,4,False,21,hot_chocolate
2028,Jungfrau,blue,green,8,10,False,47,hot_chocolate
2029,Lenzerheide,purple,blue,4,1,False,3,hot_chocolate
2030,Arosa,blue,blue,8,4,False,42,hot_chocolate
2031,Engelberg,white,blue,8,9,False,29,hot_chocolate
2032,Jungfrau,grey,green,8,4,False,19,hot_chocolate
2033,Lenzerheide,purple,blue,7,2,False,19,hot_chocolate
2034,Davos,black,blue,6,4,False,41,hot_chocolate
2035,Zermatt,green,blue,8,2,False,23,hot_chocolate
2036,Crans-Montana,green,green,8,4,False,35,hot_chocolate
2037,Crans-Montana,purple,green,5,7,False,25,hot_chocolate
2038,Zermatt,white,blue,8,7,False,20,hot_chocolate
2039,Davos,green,green,7,7,False,25,hot_chocolate
2040,Zermatt,yellow,green,8,5,False,44,hot_chocolate
2041,Arosa,orange,blue,8,3,False,10,hot_chocolate
2042,Zermatt,red,blue,6,8,False,42,hot_chocolate
2043,Jungfrau,red,green,7,6,False,30,hot_chocolate
2044,Verbier,pink,blue,6,5,False,21,hot_chocolate
2045,Lenzerheide,purple,blue,7,6,False,36,hot_chocolate
2046,St. Moritz,pink,blue,8,6,False,31,hot_chocolate
2047,Zermatt,orange,green,7,1,False,38,hot_chocolate
2048,Crans-Montana,green,blue,6,5,False,16,hot_chocolate
2049,Crans-Montana,blue,blue,7,8,False,49,hot_chocolate
2050,Lenzerheide,blue,blue,8,5,False,12,hot_chocolate
2051,St. Moritz,yellow,green,7,9,False,23,hot_chocolate
2052,Laax,red,blue,7,6,False,39,hot_chocolate
2053,Arosa,pink,blue,4,3,False,9,hot_chocolate
2054,Zermatt,black,green,5,4,False,6,hot_chocolate
2055,Zermatt,red,green,7,10,False,34,hot_chocolate
2056,Jungfrau,red,green,4,2,False,17,hot_chocolate
2057,Crans-Montana,blue,green,4,7,False,11,hot_chocolate
2058,Laax,grey,blue,8,3,False,39,hot_chocolate
2059,Laax,black,blue,4,2,False,12,hot_chocolate
2060,Jungfrau,yellow,blue,6,5,False,21,hot_chocolate
2061,St. Moritz,purple,green,8,5,False,30,hot_chocolate
2062,Arosa,grey,green,5,1,False,27,hot_chocolate
2063,St. Moritz,pink,green,7,8,False,30,hot_chocolate
2064,Verbier,green,green,6,2,False,26,hot_chocolate
2065,St. Moritz,blue,blue,6,3,False,20,hot_chocolate
2066,Davos,red,green,4,10,False,27,hot_chocolate
2067,Lenzerheide,purple,blue,7,6,False,1,hot_chocolate
2068,Verbier,orange,green,5,7,False,11,hot_chocolate
2069,Arosa,black,blue,7,5,False,18,hot_chocolate
2070,Lenzerheide,purple,green,8,3,False,24,hot_chocolate
2071,Verbier,pink,blue,5,9,False,20,hot_chocolate
2072,Arosa,red,blue,4,8,False,29,hot_chocolate
2073,Laax,white,blue,8,10,False,8,hot_chocolate
2074,Verbier,grey,green,6,2,False,21,hot_chocolate
2075,Laax,purple,green,8,2,False,25,hot_chocolate
2076,Verbier,green,blue,4,9,False,10,hot_chocolate
2077,Verbier,black,blue,6,8,False,42,hot_chocolate
2078,Engelberg,pink,green,5,7,False,24,hot_chocolate
2079,Crans-Montana,green,green,7,5,False,32,hot_chocolate
2080,Verbier,orange,green,4,6,False,6,hot_chocolate
2081,St. Moritz,pink,green,6,10,False,17,hot_chocolate
2082,Arosa,yellow,green,7,8,False,34,hot_chocolate
2083,Crans-Montana,pink,green,4,1,False,8,hot_chocolate
2084,Davos,green,blue,5,5,False,25,hot_chocolate
2085,Davos,green,blue,6,10,False,5,hot_chocolate
2086,Jungfrau,green,blue,5,8,False,34,hot_chocolate
2087,St. Moritz,black,green,8,4,False,11,hot_chocolate
2088,Arosa,purple,blue,8,1,False,41,hot_chocolate
2089,Laax,yellow,blue,6,1,False,22,hot_chocolate
2090,Engelberg,red,blue,7,4,False,8,hot_chocolate
2091,Lenzerheide,white,green,6,7,False,11,hot_chocolate
2092,Laax,blue,green,4,2,False,41,hot_chocolate
2093,Crans-Montana,white,green,6,9,False,23,hot_chocolate
2094,Crans-Montana,grey,blue,6,8,False,44,hot_chocolate
2095,Crans-Montana,purple,blue,6,4,False,8,hot_chocolate
2096,Crans-Montana,purple,green,5,6,False,32,hot_chocolate
2097,Engelberg,yellow,blue,4,5,False,21,hot_chocolate
2098,Lenzerheide,black,blue,8,7,False,47,hot_chocolate
2099,Crans-Montana,white,blue,8,5,False,25,hot_chocolate
2100,Jungfrau,pink,green,4,1,False,38,hot_chocolate
2101,Verbier,orange,orange,2,4,False,39,tea
2102,Zermatt,purple,green,1,1,False,25,tea
2103,Verbier,pink,purple,2,7,True,40,tea
